C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_18_016.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_18_016.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_18_016.jpg, 0, 0, 0, 7.843922E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_18_119.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_18_119.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_18_119.jpg, 0, 0, 0, 7.821193E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_18_232.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_18_232.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_18_232.jpg, 0, 0, 0, 7.848963E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_18_345.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_18_345.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_18_345.jpg, 0, 0, 0, 7.798998E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_18_456.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_18_456.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_18_456.jpg, 0, 0, 0, 7.822685E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_18_562.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_18_562.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_18_562.jpg, 0, 0, 0, 7.872582E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_18_670.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_18_670.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_18_670.jpg, 0, 0, 0, 7.777314E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_18_782.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_18_782.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_18_782.jpg, 0, 0, 0, 7.77196E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_18_892.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_18_892.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_18_892.jpg, 0, 0, 0, 7.863685E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_19_007.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_19_007.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_19_007.jpg, 0, 0, 0, 7.738079E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_19_113.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_19_113.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_19_113.jpg, 0, 0, 0, 7.878087E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_19_214.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_19_214.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_19_214.jpg, 0, 0, 0, 7.743178E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_19_327.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_19_327.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_19_327.jpg, 0, 0, 0, 7.863898E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_19_428.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_19_428.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_19_428.jpg, 0, 0, 0, 8.163349E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_19_528.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_19_528.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_19_528.jpg, 0, 0, 0, 7.835391E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_19_628.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_19_628.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_19_628.jpg, 0, 0, 0, 7.814853E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_19_742.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_19_742.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_19_742.jpg, 0, 0, 0, 7.8165E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_19_847.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_19_847.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_19_847.jpg, 0, 0, 0, 7.781969E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_19_947.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_19_947.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_19_947.jpg, 0, 0, 0, 7.915559E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_20_055.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_20_055.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_20_055.jpg, 0, 0, 0, 8.016379E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_20_161.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_20_161.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_20_161.jpg, 0, 0, 0, 7.833202E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_20_270.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_20_270.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_20_270.jpg, 0, 0, 0, 8.356668E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_20_370.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_20_370.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_20_370.jpg, 0, 0, 0, 7.797605E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_20_482.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_20_482.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_20_482.jpg, 0, 0, 0, 7.879049E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_20_589.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_20_589.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_20_589.jpg, 0, 0, 0, 7.781626E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_20_691.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_20_691.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_20_691.jpg, 0, 0, 0, 7.78263E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_20_806.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_20_806.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_20_806.jpg, 0, 0, 0, 7.820452E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_20_908.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_20_908.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_20_908.jpg, 0, 0, 0, 7.771349E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_21_017.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_21_017.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_21_017.jpg, 0, 0, 0, 7.81225E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_21_120.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_21_120.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_21_120.jpg, 0, 0, 0, 7.842494E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_21_232.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_21_232.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_21_232.jpg, 0, 0, 0, 7.939188E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_21_351.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_21_351.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_21_351.jpg, 0, 0, 0, 7.92477E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_21_461.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_21_461.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_21_461.jpg, 0, 0, 0, 7.964327E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_21_573.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_21_573.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_21_573.jpg, 0, 0, 0, 7.820507E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_21_686.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_21_686.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_21_686.jpg, 0, 0, 0, 8.038792E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_21_787.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_21_787.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_21_787.jpg, 0, 0, 0, 7.808236E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_21_889.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_21_889.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_21_889.jpg, 0, 0, 0, 7.84917E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_22_007.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_22_007.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_22_007.jpg, 0, 0, 0, 7.846739E-05
C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\center_2020_05_09_22_16_22_122.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\left_2020_05_09_22_16_22_122.jpg, C:\Users\purit\Desktop\sdc-training-datasets\data\IMG\right_2020_05_09_22_16_22_122.jpg, 0, 0, 0, 7.81942E-05
